0.0986 ,0.0316448
0.0988 ,0.0315967
0.099 ,0.0315486
0.0992 ,0.0315006
0.0994 ,0.0314526
0.0996 ,0.0314048
0.0998 ,0.0313571
0.1 ,0.0313094
0.1002 ,0.0312618
0.1004 ,0.0312143
0.1006 ,0.0311669
0.1008 ,0.0311196
0.101 ,0.0310723
0.1012 ,0.0310251
0.1014 ,0.030978
0.1016 ,0.030931
0.1018 ,0.0308841
0.102 ,0.0308373
0.1022 ,0.0307905
0.1024 ,0.0307438
0.1026 ,0.0306972
0.1028 ,0.0306507
0.103 ,0.0306043
0.1032 ,0.0305579
0.1034 ,0.0305116
0.1036 ,0.0304654
0.1038 ,0.0304193
0.104 ,0.0303733
0.1042 ,0.0303273
0.1044 ,0.0302814
0.1046 ,0.0302356
0.1048 ,0.0301899
0.105 ,0.0301442
0.1052 ,0.0300987
0.1054 ,0.0300532
0.1056 ,0.0300078
0.1058 ,0.0299624
0.106 ,0.0299171
0.1062 ,0.029872
0.1064 ,0.0298268
0.1066 ,0.0297818
0.1068 ,0.0297368
0.107 ,0.0296919
0.1072 ,0.0296471
0.1074 ,0.0296024
0.1076 ,0.0295577
0.1078 ,0.0295131
0.108 ,0.0294686
0.1082 ,0.0294242
0.1084 ,0.0293798
0.1086 ,0.0293355
0.1088 ,0.0292913
0.109 ,0.0292471
0.1092 ,0.0292031
0.1094 ,0.0291591
0.1096 ,0.0291151
0.1098 ,0.0290713
0.11 ,0.0290275
0.1102 ,0.0289838
0.1104 ,0.0289401
0.1106 ,0.0288966
0.1108 ,0.0288531
0.111 ,0.0288096
0.1112 ,0.0287663
0.1114 ,0.028723
0.1116 ,0.0286798
0.1118 ,0.0286366
0.112 ,0.0285935
0.1122 ,0.0285505
0.1124 ,0.0285076
0.1126 ,0.0284647
0.1128 ,0.0284219
0.113 ,0.0283792
0.1132 ,0.0283365
0.1134 ,0.028294
0.1136 ,0.0282514
0.1138 ,0.028209
0.114 ,0.0281666
0.1142 ,0.0281243
0.1144 ,0.028082
0.1146 ,0.0280398
0.1148 ,0.0279977
0.115 ,0.0279557
0.1152 ,0.0279137
0.1154 ,0.0278718
0.1156 ,0.02783
0.1158 ,0.0277882
0.116 ,0.0277465
0.1162 ,0.0277048
0.1164 ,0.0276633
0.1166 ,0.0276217
0.1168 ,0.0275803
0.117 ,0.0275389
0.1172 ,0.0274976
0.1174 ,0.0274564
0.1176 ,0.0274152
0.1178 ,0.0273741
0.118 ,0.027333
0.1182 ,0.027292
0.1184 ,0.0272511
0.1186 ,0.0272103
0.1188 ,0.0271695
0.119 ,0.0271287
0.1192 ,0.0270881
0.1194 ,0.0270475
0.1196 ,0.0270069
0.1198 ,0.0269665
0.12 ,0.0269261
0.1202 ,0.0268857
0.1204 ,0.0268454
0.1206 ,0.0268052
0.1208 ,0.0267651
0.121 ,0.026725
0.1212 ,0.026685
0.1214 ,0.026645
0.1216 ,0.0266051
0.1218 ,0.0265652
0.122 ,0.0265255
0.1222 ,0.0264858
0.1224 ,0.0264461
0.1226 ,0.0264065
0.1228 ,0.026367
0.123 ,0.0263275
0.1232 ,0.0262881
0.1234 ,0.0262488
0.1236 ,0.0262095
0.1238 ,0.0261703
0.124 ,0.0261311
0.1242 ,0.026092
0.1244 ,0.026053
0.1246 ,0.026014
0.1248 ,0.0259751
0.125 ,0.0259362
0.1252 ,0.0258974
0.1254 ,0.0258587
0.1256 ,0.02582
0.1258 ,0.0257814
0.126 ,0.0257428
0.1262 ,0.0257043
0.1264 ,0.0256659
0.1266 ,0.0256275
0.1268 ,0.0255892
0.127 ,0.0255509
0.1272 ,0.0255127
0.1274 ,0.0254746
0.1276 ,0.0254365
0.1278 ,0.0253985
0.128 ,0.0253605
0.1282 ,0.0253226
0.1284 ,0.0252848
0.1286 ,0.025247
0.1288 ,0.0252093
0.129 ,0.0251716
0.1292 ,0.025134
0.1294 ,0.0250964
0.1296 ,0.0250589
0.1298 ,0.0250215
0.13 ,0.0249841
0.1302 ,0.0249468
0.1304 ,0.0249095
0.1306 ,0.0248723
0.1308 ,0.0248351
0.131 ,0.024798
0.1312 ,0.024761
0.1314 ,0.024724
0.1316 ,0.0246871
0.1318 ,0.0246502
0.132 ,0.0246134
0.1322 ,0.0245766
0.1324 ,0.0245399
0.1326 ,0.0245033
0.1328 ,0.0244667
0.133 ,0.0244302
0.1332 ,0.0243937
0.1334 ,0.0243573
0.1336 ,0.0243209
0.1338 ,0.0242846
0.134 ,0.0242483
0.1342 ,0.0242121
0.1344 ,0.024176
0.1346 ,0.0241399
0.1348 ,0.0241039
0.135 ,0.0240679
0.1352 ,0.024032
0.1354 ,0.0239961
0.1356 ,0.0239603
0.1358 ,0.0239245
0.136 ,0.0238888
0.1362 ,0.0238531
0.1364 ,0.0238175
0.1366 ,0.023782
0.1368 ,0.0237465
0.137 ,0.0237111
0.1372 ,0.0236757
0.1374 ,0.0236404
0.1376 ,0.0236051
0.1378 ,0.0235699
0.138 ,0.0235347
0.1382 ,0.0234996
0.1384 ,0.0234645
0.1386 ,0.0234295
0.1388 ,0.0233946
0.139 ,0.0233597
0.1392 ,0.0233248
0.1394 ,0.02329
0.1396 ,0.0232553
0.1398 ,0.0232206
0.14 ,0.023186
0.1402 ,0.0231514
0.1404 ,0.0231168
0.1406 ,0.0230824
0.1408 ,0.0230479
0.141 ,0.0230136
0.1412 ,0.0229792
0.1414 ,0.022945
0.1416 ,0.0229107
0.1418 ,0.0228766
0.142 ,0.0228425
0.1422 ,0.0228084
0.1424 ,0.0227744
0.1426 ,0.0227404
0.1428 ,0.0227065
0.143 ,0.0226726
0.1432 ,0.0226388
0.1434 ,0.0226051
0.1436 ,0.0225714
0.1438 ,0.0225377
0.144 ,0.0225041
0.1442 ,0.0224706
0.1444 ,0.022437
0.1446 ,0.0224036
0.1448 ,0.0223702
0.145 ,0.0223368
0.1452 ,0.0223035
0.1454 ,0.0222703
0.1456 ,0.0222371
0.1458 ,0.0222039
0.146 ,0.0221708
0.1462 ,0.0221378
0.1464 ,0.0221048
0.1466 ,0.0220718
0.1468 ,0.0220389
0.147 ,0.0220061
0.1472 ,0.0219733
0.1474 ,0.0219405
0.1476 ,0.0219078
0.1478 ,0.0218752
0.148 ,0.0218426
0.1482 ,0.02181
0.1484 ,0.0217775
0.1486 ,0.021745
0.1488 ,0.0217126
0.149 ,0.0216803
0.1492 ,0.0216479
0.1494 ,0.0216157
0.1496 ,0.0215835
0.1498 ,0.0215513
0.15 ,0.0215192
0.1502 ,0.0214871
0.1504 ,0.0214551
0.1506 ,0.0214231
0.1508 ,0.0213912
0.151 ,0.0213593
0.1512 ,0.0213275
0.1514 ,0.0212957
0.1516 ,0.021264
0.1518 ,0.0212323
0.152 ,0.0212006
0.1522 ,0.021169
0.1524 ,0.0211375
0.1526 ,0.021106
0.1528 ,0.0210746
0.153 ,0.0210432
0.1532 ,0.0210118
0.1534 ,0.0209805
0.1536 ,0.0209492
0.1538 ,0.020918
0.154 ,0.0208868
0.1542 ,0.0208557
0.1544 ,0.0208246
0.1546 ,0.0207936
0.1548 ,0.0207626
0.155 ,0.0207317
0.1552 ,0.0207008
0.1554 ,0.02067
0.1556 ,0.0206392
0.1558 ,0.0206084
0.156 ,0.0205777
0.1562 ,0.0205471
0.1564 ,0.0205165
0.1566 ,0.0204859
0.1568 ,0.0204554
0.157 ,0.0204249
0.1572 ,0.0203945
0.1574 ,0.0203641
0.1576 ,0.0203338
0.1578 ,0.0203035
0.158 ,0.0202732
0.1582 ,0.020243
0.1584 ,0.0202129
0.1586 ,0.0201827
0.1588 ,0.0201527
0.159 ,0.0201227
0.1592 ,0.0200927
0.1594 ,0.0200628
0.1596 ,0.0200329
0.1598 ,0.020003
0.16 ,0.0199732
0.1602 ,0.0199435
0.1604 ,0.0199138
0.1606 ,0.0198841
0.1608 ,0.0198545
0.161 ,0.0198249
0.1612 ,0.0197954
0.1614 ,0.0197659
0.1616 ,0.0197365
0.1618 ,0.0197071
0.162 ,0.0196777
0.1622 ,0.0196484
0.1624 ,0.0196191
0.1626 ,0.0195899
0.1628 ,0.0195607
0.163 ,0.0195316
0.1632 ,0.0195025
0.1634 ,0.0194735
0.1636 ,0.0194445
0.1638 ,0.0194155
0.164 ,0.0193866
0.1642 ,0.0193577
0.1644 ,0.0193289
0.1646 ,0.0193001
0.1648 ,0.0192713
0.165 ,0.0192426
0.1652 ,0.019214
0.1654 ,0.0191854
0.1656 ,0.0191568
0.1658 ,0.0191283
0.166 ,0.0190998
0.1662 ,0.0190713
0.1664 ,0.0190429
0.1666 ,0.0190146
0.1668 ,0.0189862
0.167 ,0.018958
0.1672 ,0.0189297
0.1674 ,0.0189015
0.1676 ,0.0188734
0.1678 ,0.0188453
0.168 ,0.0188172
0.1682 ,0.0187892
0.1684 ,0.0187612
0.1686 ,0.0187333
0.1688 ,0.0187054
0.169 ,0.0186775
0.1692 ,0.0186497
0.1694 ,0.0186219
0.1696 ,0.0185942
0.1698 ,0.0185665
0.17 ,0.0185389
0.1702 ,0.0185113
0.1704 ,0.0184837
0.1706 ,0.0184562
0.1708 ,0.0184287
0.171 ,0.0184012
0.1712 ,0.0183738
0.1714 ,0.0183465
0.1716 ,0.0183191
0.1718 ,0.0182919
0.172 ,0.0182646
0.1722 ,0.0182374
0.1724 ,0.0182103
0.1726 ,0.0181832
0.1728 ,0.0181561
0.173 ,0.018129
0.1732 ,0.018102
0.1734 ,0.0180751
0.1736 ,0.0180482
0.1738 ,0.0180213
0.174 ,0.0179945
0.1742 ,0.0179677
0.1744 ,0.0179409
0.1746 ,0.0179142
0.1748 ,0.0178875
0.175 ,0.0178609
0.1752 ,0.0178343
0.1754 ,0.0178077
0.1756 ,0.0177812
0.1758 ,0.0177547
0.176 ,0.0177283
0.1762 ,0.0177019
0.1764 ,0.0176756
0.1766 ,0.0176492
0.1768 ,0.017623
0.177 ,0.0175967
0.1772 ,0.0175705
0.1774 ,0.0175443
0.1776 ,0.0175182
0.1778 ,0.0174921
0.178 ,0.0174661
0.1782 ,0.0174401
0.1784 ,0.0174141
0.1786 ,0.0173882
0.1788 ,0.0173623
0.179 ,0.0173364
0.1792 ,0.0173106
0.1794 ,0.0172849
0.1796 ,0.0172591
0.1798 ,0.0172334
0.18 ,0.0172078
0.1802 ,0.0171821
0.1804 ,0.0171566
0.1806 ,0.017131
0.1808 ,0.0171055
0.181 ,0.01708
0.1812 ,0.0170546
0.1814 ,0.0170292
0.1816 ,0.0170039
0.1818 ,0.0169785
0.182 ,0.0169533
0.1822 ,0.016928
0.1824 ,0.0169028
0.1826 ,0.0168776
0.1828 ,0.0168525
0.183 ,0.0168274
0.1832 ,0.0168024
0.1834 ,0.0167774
0.1836 ,0.0167524
0.1838 ,0.0167274
0.184 ,0.0167025
0.1842 ,0.0166777
0.1844 ,0.0166528
0.1846 ,0.016628
0.1848 ,0.0166033
0.185 ,0.0165786
0.1852 ,0.0165539
0.1854 ,0.0165292
0.1856 ,0.0165046
0.1858 ,0.01648
0.186 ,0.0164555
0.1862 ,0.016431
0.1864 ,0.0164065
0.1866 ,0.0163821
0.1868 ,0.0163577
0.187 ,0.0163334
0.1872 ,0.0163091
0.1874 ,0.0162848
0.1876 ,0.0162605
0.1878 ,0.0162363
0.188 ,0.0162121
0.1882 ,0.016188
0.1884 ,0.0161639
0.1886 ,0.0161398
0.1888 ,0.0161158
0.189 ,0.0160918
0.1892 ,0.0160679
0.1894 ,0.0160439
0.1896 ,0.01602
0.1898 ,0.0159962
0.19 ,0.0159724
0.1902 ,0.0159486
0.1904 ,0.0159249
0.1906 ,0.0159011
0.1908 ,0.0158775
0.191 ,0.0158538
0.1912 ,0.0158302
0.1914 ,0.0158067
0.1916 ,0.0157831
0.1918 ,0.0157596
0.192 ,0.0157362
0.1922 ,0.0157127
0.1924 ,0.0156893
0.1926 ,0.015666
0.1928 ,0.0156427
0.193 ,0.0156194
0.1932 ,0.0155961
0.1934 ,0.0155729
0.1936 ,0.0155497
0.1938 ,0.0155266
0.194 ,0.0155035
0.1942 ,0.0154804
0.1944 ,0.0154573
0.1946 ,0.0154343
0.1948 ,0.0154113
0.195 ,0.0153884
0.1952 ,0.0153655
0.1954 ,0.0153426
0.1956 ,0.0153198
0.1958 ,0.015297
0.196 ,0.0152742
0.1962 ,0.0152514
0.1964 ,0.0152287
0.1966 ,0.0152061
0.1968 ,0.0151834
0.197 ,0.0151608
0.1972 ,0.0151382
0.1974 ,0.0151157
0.1976 ,0.0150932
0.1978 ,0.0150707
0.198 ,0.0150483
0.1982 ,0.0150259
0.1984 ,0.0150035
0.1986 ,0.0149812
0.1988 ,0.0149589
0.199 ,0.0149366
0.1992 ,0.0149144
0.1994 ,0.0148922
0.1996 ,0.01487
0.1998 ,0.0148479
0.2 ,0.0148258
0.2002 ,0.0148037
0.2004 ,0.0147816
0.2006 ,0.0147596
0.2008 ,0.0147377
0.201 ,0.0147157
0.2012 ,0.0146938
0.2014 ,0.0146719
0.2016 ,0.0146501
0.2018 ,0.0146283
0.202 ,0.0146065
0.2022 ,0.0145848
0.2024 ,0.0145631
0.2026 ,0.0145414
0.2028 ,0.0145197
0.203 ,0.0144981
0.2032 ,0.0144765
0.2034 ,0.014455
0.2036 ,0.0144335
0.2038 ,0.014412
0.204 ,0.0143905
0.2042 ,0.0143691
0.2044 ,0.0143477
0.2046 ,0.0143263
0.2048 ,0.014305
0.205 ,0.0142837
0.2052 ,0.0142624
0.2054 ,0.0142412
0.2056 ,0.01422
0.2058 ,0.0141988
0.206 ,0.0141777
0.2062 ,0.0141566
0.2064 ,0.0141355
0.2066 ,0.0141145
0.2068 ,0.0140935
0.207 ,0.0140725
0.2072 ,0.0140515
0.2074 ,0.0140306
0.2076 ,0.0140097
0.2078 ,0.0139889
0.208 ,0.013968
0.2082 ,0.0139473
0.2084 ,0.0139265
0.2086 ,0.0139058
0.2088 ,0.0138851
0.209 ,0.0138644
0.2092 ,0.0138437
0.2094 ,0.0138231
0.2096 ,0.0138026
0.2098 ,0.013782
0.21 ,0.0137615
0.2102 ,0.013741
0.2104 ,0.0137205
0.2106 ,0.0137001
0.2108 ,0.0136797
0.211 ,0.0136594
0.2112 ,0.013639
0.2114 ,0.0136187
0.2116 ,0.0135984
0.2118 ,0.0135782
0.212 ,0.013558
0.2122 ,0.0135378
0.2124 ,0.0135176
0.2126 ,0.0134975
0.2128 ,0.0134774
0.213 ,0.0134574
0.2132 ,0.0134373
0.2134 ,0.0134173
0.2136 ,0.0133974
0.2138 ,0.0133774
0.214 ,0.0133575
0.2142 ,0.0133376
0.2144 ,0.0133178
0.2146 ,0.0132979
0.2148 ,0.0132781
0.215 ,0.0132584
0.2152 ,0.0132386
0.2154 ,0.0132189
0.2156 ,0.0131992
0.2158 ,0.0131796
0.216 ,0.01316
0.2162 ,0.0131404
0.2164 ,0.0131208
0.2166 ,0.0131013
0.2168 ,0.0130818
0.217 ,0.0130623
0.2172 ,0.0130429
0.2174 ,0.0130234
0.2176 ,0.0130041
0.2178 ,0.0129847
0.218 ,0.0129654
0.2182 ,0.0129461
0.2184 ,0.0129268
0.2186 ,0.0129075
0.2188 ,0.0128883
0.219 ,0.0128691
0.2192 ,0.01285
0.2194 ,0.0128309
0.2196 ,0.0128118
0.2198 ,0.0127927
0.22 ,0.0127736
0.2202 ,0.0127546
0.2204 ,0.0127356
0.2206 ,0.0127167
0.2208 ,0.0126977
0.221 ,0.0126788
